timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534798017743,16175,POST /purchases,200,OK,Point of Sales API 1-36,text,true,,443,1953,49,49,16175,0,51
1534798019610,14368,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,49,49,14368,0,54
1534798004565,29821,POST /purchases,200,OK,Point of Sales API 1-7,text,true,,443,1953,49,49,29821,0,47
1534798005740,28941,POST /purchases,200,OK,Point of Sales API 1-26,text,true,,443,1953,50,50,28941,0,62
1534798019500,15785,POST /purchases,200,OK,Point of Sales API 1-17,text,true,,443,1953,50,50,15785,0,53
1534798029744,5646,POST /purchases,200,OK,Point of Sales API 1-46,text,true,,443,1953,50,50,5646,0,50
1534798006614,30065,POST /purchases,502,Bad Gateway,Point of Sales API 1-24,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30065,0,58
1534798006939,30062,POST /purchases,502,Bad Gateway,Point of Sales API 1-27,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30062,0,55
1534798030598,6490,POST /purchases,200,OK,Point of Sales API 1-14,text,true,,443,1953,50,50,6490,0,12
1534798031630,5844,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,50,50,5844,0,53
1534798032622,5883,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,50,50,5883,0,51
1534798021928,16866,POST /purchases,200,OK,Point of Sales API 1-30,text,true,,443,1953,50,50,16866,0,56
1534798020370,18556,POST /purchases,200,OK,Point of Sales API 1-15,text,true,,443,1953,50,50,18556,0,54
1534798009075,30054,POST /purchases,502,Bad Gateway,Point of Sales API 1-25,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30054,0,47
1534798032304,6964,POST /purchases,200,OK,Point of Sales API 1-10,text,true,,443,1953,50,50,6963,0,50
1534798009341,30069,POST /purchases,502,Bad Gateway,Point of Sales API 1-29,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30069,0,62
1534798033070,6553,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,50,50,6553,0,54
1534798009798,30006,POST /purchases,502,Bad Gateway,Point of Sales API 1-28,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30006,0,0
1534798009970,30059,POST /purchases,502,Bad Gateway,Point of Sales API 1-11,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30059,0,52
1534798033919,7059,POST /purchases,200,OK,Point of Sales API 1-36,text,true,,443,1953,50,50,7059,0,57
1534798033344,7836,POST /purchases,200,OK,Point of Sales API 1-49,text,true,,443,1953,50,50,7836,0,60
1534798035390,6078,POST /purchases,200,OK,Point of Sales API 1-46,text,true,,443,1953,50,50,6078,0,54
1534798012941,30070,POST /purchases,502,Bad Gateway,Point of Sales API 1-32,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30070,0,62
1534798039805,4109,POST /purchases,200,OK,Point of Sales API 1-28,text,true,,443,1953,50,50,4109,0,59
1534798041468,2958,POST /purchases,200,OK,Point of Sales API 1-46,text,true,,443,1953,50,50,2958,0,56
1534798025366,19299,POST /purchases,200,OK,Point of Sales API 1-31,text,true,,443,1953,50,50,19299,0,57
1534798031087,13816,POST /purchases,200,OK,Point of Sales API 1-34,text,true,,443,1953,50,50,13816,0,48
1534798023141,22058,POST /purchases,200,OK,Point of Sales API 1-3,text,true,,443,1953,50,50,22058,0,62
1534798027994,17270,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,50,50,17270,0,10
1534798024533,21067,POST /purchases,200,OK,Point of Sales API 1-35,text,true,,443,1953,50,50,21067,0,51
1534798024944,21330,POST /purchases,200,OK,Point of Sales API 1-42,text,true,,443,1953,50,50,21330,0,49
1534798037474,9397,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,50,50,9397,0,50
1534798016872,30015,POST /purchases,502,Bad Gateway,Point of Sales API 1-8,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30015,0,9
1534798030943,16551,POST /purchases,200,OK,Point of Sales API 1-47,text,true,,443,1953,50,50,16551,0,51
1534798017517,30065,POST /purchases,502,Bad Gateway,Point of Sales API 1-12,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30065,0,57
1534798037089,10675,POST /purchases,200,OK,Point of Sales API 1-14,text,true,,443,1953,50,50,10675,0,55
1534798018889,30060,POST /purchases,502,Bad Gateway,Point of Sales API 1-18,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30060,0,54
1534798018943,30056,POST /purchases,502,Bad Gateway,Point of Sales API 1-37,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30056,0,51
1534798027344,21725,POST /purchases,200,OK,Point of Sales API 1-44,text,true,,443,1953,50,50,21725,0,59
1534798030413,19067,POST /purchases,200,OK,Point of Sales API 1-38,text,true,,443,1953,50,50,19067,0,65
1534798019496,30055,POST /purchases,502,Bad Gateway,Point of Sales API 1-22,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30055,0,47
1534798028769,21403,POST /purchases,200,OK,Point of Sales API 1-41,text,true,,443,1953,50,50,21403,0,55
1534798028542,21733,POST /purchases,200,OK,Point of Sales API 1-45,text,true,,443,1953,50,50,21733,0,52
1534798020689,30061,POST /purchases,502,Bad Gateway,Point of Sales API 1-13,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30061,0,55
1534798027791,23015,POST /purchases,200,OK,Point of Sales API 1-2,text,true,,443,1953,50,50,23015,0,53
1534798040978,9992,POST /purchases,200,OK,Point of Sales API 1-36,text,true,,443,1953,50,50,9992,0,56
1534798034682,16314,POST /purchases,200,OK,Point of Sales API 1-26,text,true,,443,1953,50,50,16314,0,52
1534798045265,7562,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,50,50,7562,0,53
1534798032168,21115,POST /purchases,200,OK,Point of Sales API 1-39,text,true,,443,1953,50,50,21115,0,56
1534798032144,21633,POST /purchases,200,OK,Point of Sales API 1-48,text,true,,443,1953,50,50,21633,0,60
1534798034388,19616,POST /purchases,200,OK,Point of Sales API 1-7,text,true,,443,1953,50,50,19616,0,83
1534798038927,15472,POST /purchases,200,OK,Point of Sales API 1-15,text,true,,443,1953,50,50,15472,0,58
1534798033979,20595,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,50,50,20595,0,55
1534798033814,20892,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,50,50,20892,0,50
1534798039411,15557,POST /purchases,200,OK,Point of Sales API 1-29,text,true,,443,1953,50,50,15557,0,53
1534798038505,16682,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,50,50,16682,0,49
1534798031663,23537,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,50,50,23537,0,49
1534798025566,30066,POST /purchases,502,Bad Gateway,Point of Sales API 1-33,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30066,0,58
1534798026143,30056,POST /purchases,502,Bad Gateway,Point of Sales API 1-43,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30056,0,51
1534798046888,9615,POST /purchases,200,OK,Point of Sales API 1-8,text,true,,443,1953,50,50,9615,0,56
1534798026464,30056,POST /purchases,502,Bad Gateway,Point of Sales API 1-40,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30056,0,50
1534798046872,10029,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,50,50,10029,0,53
1534798027407,30053,POST /purchases,502,Bad Gateway,Point of Sales API 1-19,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30053,0,47
1534798040030,17453,POST /purchases,200,OK,Point of Sales API 1-11,text,true,,443,1953,50,50,17453,0,54
1534798034544,23430,POST /purchases,200,OK,Point of Sales API 1-50,text,true,,443,1953,50,50,23430,0,71
1534798047766,10503,POST /purchases,200,OK,Point of Sales API 1-14,text,true,,443,1953,50,50,10503,0,60
1534798049071,10310,POST /purchases,200,OK,Point of Sales API 1-44,text,true,,443,1953,50,50,10310,0,55
1534798036682,23005,POST /purchases,200,OK,Point of Sales API 1-24,text,true,,443,1953,50,50,23005,0,52
1534798046276,13993,POST /purchases,200,OK,Point of Sales API 1-42,text,true,,443,1953,50,50,13993,0,59
1534798049553,11062,POST /purchases,200,OK,Point of Sales API 1-22,text,true,,443,1953,50,50,11062,0,52
1534798031285,30055,POST /purchases,502,Bad Gateway,Point of Sales API 1-21,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30055,0,49
1534798031732,30057,POST /purchases,502,Bad Gateway,Point of Sales API 1-16,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30057,0,52
1534798047583,14828,POST /purchases,200,OK,Point of Sales API 1-12,text,true,,443,1953,50,50,14828,0,53
1534798039268,23460,POST /purchases,200,OK,Point of Sales API 1-10,text,true,,443,1953,50,50,23460,0,56
1534798062731,73,POST /purchases,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Point of Sales API 1-10,text,false,Test failed: code expected to contain /200/,2328,0,50,50,0,0,73
1534798050997,11938,POST /purchases,200,OK,Point of Sales API 1-26,text,true,,443,1953,50,50,11938,0,47
1534798043013,20296,POST /purchases,200,OK,Point of Sales API 1-32,text,true,,443,1953,50,50,20296,0,56
1534798056505,6819,POST /purchases,200,OK,Point of Sales API 1-8,text,true,,443,1953,50,50,6819,0,51
1534798056202,7662,POST /purchases,200,OK,Point of Sales API 1-43,text,true,,443,1953,50,50,7662,0,54
1534798055203,9632,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,50,50,9632,0,53
1534798035285,30082,POST /purchases,502,Bad Gateway,Point of Sales API 1-17,text,false,Test failed: code expected to contain /200/,504,1953,50,50,30082,0,48
1534798054401,11828,POST /purchases,200,OK,Point of Sales API 1-15,text,true,,443,1953,50,50,11828,0,54
